,DateTime,TagName,Value,vValue,Quality,QualityDetail,OPCQuality
935114,2018-12-05 16:32:03.8010000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
935147,2018-12-05 16:32:13.7960000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
935173,2018-12-05 16:32:46.8270000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
935341,2018-12-05 16:33:43.8320000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
935386,2018-12-05 16:33:49.8740000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
935491,2018-12-05 16:37:16.1080000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
935725,2018-12-05 16:38:24.3790000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
935770,2018-12-05 16:38:32.4050000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
937050,2018-12-05 17:21:27.7800000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
937051,2018-12-05 17:21:27.7800000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
937056,2018-12-05 17:21:30.7490000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
937057,2018-12-05 17:21:30.7490000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
937072,2018-12-05 17:21:53.7180000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
937074,2018-12-05 17:21:53.7960000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
937094,2018-12-05 17:22:32.7800000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
958294,2018-12-05 18:48:03.6130000,DTMK_dy1pd_jtlx.PV,,,1,536,24
958416,2018-12-05 18:49:23.8480000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,704,192
958564,2018-12-05 18:49:33.8430000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
962093,2018-12-05 19:01:44.0510000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
962130,2018-12-05 19:01:51.0770000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
962194,2018-12-05 19:03:26.1550000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
1013401,2018-12-05 22:14:53.9730000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
1013420,2018-12-05 22:14:57.9990000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
1013846,2018-12-05 22:29:13.2640000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
